customer_id,age,monthly_income,loan_amount,emi_total,years_with_company,monthly_transactions,credit_score,credit_utilization,late_payment_count,savings_amount,avg_account_balance,emi_paid
C21978,26,242983,1228226,77,12,92,863,32,3,993026,1452866,70
C21979,48,226675,1548336,19,9,97,614,30,2,272306,404133,19
C21980,59,137932,1426812,57,9,44,831,48,7,476879,889269,51
C21981,54,122679,1315368,113,14,66,749,40,9,539731,1380782,106
C21982,61,174494,1572662,23,11,60,866,80,7,797501,965010,19
C21983,49,45517,906693,99,10,111,601,29,1,349519,41217,89
C21984,24,79503,248459,76,3,103,661,74,5,124121,378541,76
C21985,34,53514,1502403,93,12,24,577,25,4,180059,59768,92
C21986,25,158287,625796,34,6,48,792,46,2,293867,895543,32
C21987,45,241348,1423542,50,10,17,765,33,7,583914,780093,42
C21988,59,41486,561768,71,1,73,668,54,0,85236,1285836,63
C21989,28,115256,1348533,38,11,106,593,43,2,895339,536195,35
C21990,35,99482,1900827,68,1,86,722,93,5,250962,11539,60
C21991,39,37249,1203155,55,6,80,622,92,4,642018,1037906,44
C21992,31,179259,494251,119,12,116,736,17,1,681850,12506,111
C21993,40,209685,1655331,81,6,34,739,84,9,292399,674857,75
C21994,56,64064,1217561,39,5,69,589,76,6,517558,970869,29
C21995,38,146253,974958,34,12,112,873,67,11,471560,301555,24
C21996,34,228070,655330,45,6,99,735,60,10,14545,1256961,42
C21997,58,198862,311889,36,10,60,722,49,0,23568,1366235,28
C21998,45,102437,1643091,22,5,19,621,28,2,518352,1108549,18
C21999,36,71783,965278,59,6,87,754,72,2,417481,336853,53
C22000,38,221690,1956981,76,9,114,885,61,8,205263,1269283,69
C22001,21,67271,1782640,113,13,9,669,13,1,851146,52167,101
C22002,60,180419,1467233,21,7,84,828,42,4,248285,489025,20
C22003,21,80142,1111735,84,14,111,873,87,9,559427,1392951,79
C22004,21,85683,755183,37,3,112,838,80,1,420752,1404309,34
C22005,41,227360,1112879,21,9,10,778,35,0,772769,868246,11
C22006,45,118806,387010,29,6,65,628,25,4,605370,709363,18
C22007,47,129526,631839,71,14,78,736,60,6,385027,1341339,67
C22008,30,85791,312304,84,5,20,566,21,2,820441,186249,77
C22009,32,28668,393858,56,4,73,793,17,6,979725,571241,55
C22010,48,75767,382094,37,13,58,828,21,3,420750,1076147,30
C22011,52,242238,1152285,117,10,112,764,45,2,920580,1066468,111
C22012,53,232603,1608062,20,1,69,647,87,5,83930,1447688,13
C22013,28,190902,1534737,47,7,73,800,92,8,952203,124104,44
C22014,62,66739,1445596,26,5,16,842,83,8,779213,1273577,15
C22015,46,147243,1055619,35,1,116,581,89,11,515793,1182657,29
C22016,62,206282,1835692,51,4,42,665,84,0,189557,889550,49
C22017,61,60166,975747,13,10,105,613,57,4,560879,1143504,2
C22018,22,167268,303098,15,1,24,879,42,11,373422,699191,15
C22019,55,174786,486841,113,10,119,824,17,10,79256,725096,111
C22020,54,201764,710065,106,4,76,610,36,1,108702,275061,99
C22021,26,206983,393484,31,7,12,879,39,0,338385,828139,20
C22022,51,201652,1088466,50,9,75,628,21,6,443501,1135682,47
C22023,43,238419,983597,56,12,98,730,22,10,125905,231899,54
C22024,32,243369,1206035,37,12,48,622,82,7,231317,1024034,27
C22025,48,210253,111662,71,14,55,711,34,8,583318,1001832,65
C22026,35,78028,801930,80,2,87,797,53,6,827242,968934,75
C22027,39,183138,1307086,79,12,29,829,89,7,937048,1041495,75
C22028,32,154649,1467141,97,4,83,682,83,5,408159,162059,85
C22029,22,89631,1922708,81,13,119,640,15,9,60615,1462655,79
C22030,31,125420,116685,112,1,64,770,49,1,616454,728009,107
C22031,64,68281,1756495,42,6,117,773,68,1,584524,1267368,33
C22032,57,74711,584657,80,8,59,611,40,4,189683,476575,72
C22033,58,95977,241171,18,14,69,887,10,6,228945,876053,15
C22034,45,203096,1394555,80,12,93,643,23,5,880304,1142801,78
C22035,63,116497,426191,15,3,103,853,87,1,373528,470133,3
C22036,41,207841,461429,102,11,96,815,87,2,180579,58106,91
C22037,62,35146,1201163,84,13,89,861,56,2,594991,290399,73
C22038,56,189429,1263338,48,12,68,611,64,10,962054,559408,44
C22039,29,123802,728490,13,5,27,833,25,3,455153,962180,6
C22040,32,80499,1997517,60,11,33,834,61,3,69795,792428,49
C22041,30,41313,1837406,94,1,101,575,83,11,552509,1247949,87
C22042,25,52398,1855222,114,12,94,851,62,6,637679,936371,108
C22043,53,149518,1166156,28,5,50,723,57,0,257958,231043,23
C22044,25,165396,175861,28,1,81,591,23,2,440200,1239610,27
C22045,36,163504,1137157,51,5,8,827,50,7,799961,743943,39
C22046,57,45867,1979534,62,9,101,853,58,1,315518,568293,55
C22047,57,190431,641421,99,7,78,837,60,0,328477,448650,90
C22048,49,226015,170397,88,7,43,667,21,9,193366,996429,87
C22049,38,55971,642145,39,9,24,791,18,8,880421,160289,32
C22050,49,137627,890442,57,13,42,756,91,4,550594,540978,49
C22051,26,75759,310166,117,11,118,760,75,0,974575,695942,106
C22052,38,192564,473864,89,5,99,608,14,1,114010,954631,88
C22053,52,147243,1518389,98,8,81,799,75,11,868775,1130978,91
C22054,62,116827,899943,98,7,38,566,11,3,486780,713886,89
C22055,51,209078,1788021,85,6,79,715,75,10,946501,924945,83
C22056,31,135455,703445,113,6,31,896,30,9,169769,816496,105
C22057,46,197141,1978595,60,7,11,686,37,6,396389,606885,55
C22058,48,233977,867909,28,10,117,615,68,6,198303,950477,28
C22059,47,55291,212729,38,12,19,680,54,4,532579,156836,38
C22060,39,173224,1413427,73,3,66,610,85,9,131598,558604,70
C22061,47,154216,922649,22,11,59,643,61,9,255291,90799,10
C22062,40,90674,526693,94,5,79,575,54,0,746849,395907,83
C22063,23,74372,1285104,55,12,6,776,39,9,203687,998188,52
C22064,36,209151,668198,119,14,15,657,86,5,696681,120900,119
C22065,59,76539,640893,102,2,50,550,77,5,976861,1413215,98
C22066,64,27525,673089,47,5,109,696,24,5,155870,1381127,43
C22067,49,144742,1030405,27,12,113,672,41,6,499653,97809,21
C22068,35,34637,1295288,71,8,59,863,10,10,215212,725926,63
C22069,50,73324,1151481,98,13,109,737,66,6,715784,61730,88
C22070,60,81108,1250067,108,14,29,895,63,4,852828,935618,99
C22071,21,59377,415652,63,7,60,602,31,6,450166,136937,56
C22072,49,105069,1149575,33,12,83,636,40,10,336279,998837,29
C22073,50,243435,1470364,89,3,70,778,17,9,20211,1454414,79
C22074,60,136875,108921,88,13,26,568,86,0,324638,745818,88
C22075,52,139886,888156,97,7,78,824,72,6,998325,585416,95
C22076,30,85207,204421,82,2,104,829,24,0,526878,1031405,72
C22077,47,47368,212699,49,4,74,733,86,4,500834,1482443,42
C22078,28,50736,493351,76,10,36,896,56,5,507265,1143418,72
C22079,56,42753,1727602,62,2,63,891,65,2,396453,1198466,50
C22080,62,159643,810146,108,7,81,755,73,1,789746,356648,103
C22081,55,51798,606552,97,5,36,772,33,11,539244,1266147,91
C22082,56,189328,546149,34,12,104,865,24,7,177651,830400,32
C22083,56,126844,1365367,26,14,6,759,40,3,659545,869121,15
C22084,45,203491,80627,119,9,17,610,73,5,531532,565812,109
C22085,40,101595,647364,90,7,110,891,49,10,112894,174500,84
C22086,37,117539,1845547,42,2,75,748,92,10,365682,610331,36
C22087,43,248061,754638,39,4,63,704,48,7,709262,1149991,32
C22088,45,186696,1982968,78,3,36,586,65,8,178454,879337,66
C22089,51,165128,622166,53,10,105,600,18,1,645221,542434,42
C22090,26,88279,1608237,36,2,104,758,11,8,79918,1307618,33
C22091,55,43564,401454,44,2,33,840,56,8,485582,1464896,33
C22092,24,167292,63300,108,8,43,850,83,10,683328,659165,108
C22093,60,36290,1816198,34,6,57,808,69,4,295319,1089760,27
C22094,40,208552,161562,103,3,46,743,23,0,96589,1236972,100
C22095,61,45018,1327560,64,8,79,552,73,9,668786,705976,57
C22096,21,80138,1182110,27,3,80,762,56,10,144595,299112,20
C22097,46,107155,1699036,48,5,118,586,11,4,308593,224949,40
C22098,54,106567,148402,16,1,56,816,58,0,299647,276847,16
C22099,30,239374,739634,118,13,104,800,20,9,305223,1098434,116
C22100,43,34006,1528035,22,1,31,678,31,8,122541,245538,17
C22101,44,199998,735290,23,10,95,801,18,7,668468,112096,19
C22102,33,235190,774153,32,12,34,696,58,5,850876,1326748,32
C22103,49,182337,586854,29,2,5,890,54,2,397178,287472,20
C22104,47,40908,1981956,25,11,94,601,51,0,259400,1379695,16
C22105,51,96165,1374836,44,7,103,833,53,6,665588,627988,39
C22106,63,109406,605795,32,1,64,631,73,5,562890,384830,28
C22107,30,174121,951495,37,7,12,656,71,7,594064,247199,37
C22108,51,166899,168162,100,10,96,842,79,1,218616,536351,95
C22109,59,94522,1131579,115,9,8,696,86,10,107925,253659,113
C22110,30,65954,1758689,36,5,99,794,44,8,305344,25192,34
C22111,44,92359,381843,46,11,65,883,60,4,716179,308155,37
C22112,53,219006,862988,74,11,61,865,14,5,156914,1399348,63
C22113,34,79980,909079,31,14,80,806,65,2,726733,119291,30
C22114,55,210654,1228413,74,6,85,640,47,1,146197,475489,67
C22115,54,112256,238381,77,14,41,805,45,5,132035,1201558,67
C22116,37,111008,845823,116,12,117,848,17,8,841848,811890,115
C22117,41,156682,1532259,23,10,22,732,93,0,31105,37404,12
C22118,52,247519,826775,43,11,102,592,27,4,489654,456877,41
C22119,23,192708,246036,118,7,90,876,83,11,98370,1107838,106
C22120,35,242317,1828280,108,14,52,656,59,1,94223,577893,104
C22121,28,167956,912113,59,12,16,789,69,11,643944,1182945,53
C22122,52,242427,442039,106,8,45,579,75,6,577172,632033,103
C22123,58,151446,178518,108,11,39,897,34,10,348198,1403311,107
C22124,46,207387,1762945,70,13,81,557,74,1,763656,1028694,66
C22125,50,206973,148356,31,2,94,764,59,6,760018,250610,27
C22126,29,128249,159525,116,2,38,817,80,2,397934,1122064,112
C22127,52,177628,1095832,112,14,81,638,68,10,21414,1455695,102
C22128,31,202748,1235034,48,9,52,878,51,8,804413,40760,38
C22129,42,234830,1308187,51,6,71,709,83,10,805948,504303,48
C22130,54,242675,1078487,72,7,63,651,44,0,891057,192959,65
C22131,61,36018,1370630,67,12,104,845,83,2,693419,574003,59
C22132,38,61599,483338,25,5,65,809,70,1,600945,1375517,16
C22133,39,223987,1910414,47,1,42,862,25,5,781139,1429202,37
C22134,38,178561,217312,87,8,116,899,93,0,680815,667494,77
C22135,57,143557,1791977,101,13,63,893,66,4,760426,772651,92
C22136,38,136694,265090,45,1,60,615,62,6,795594,373414,40
C22137,32,73071,962672,17,1,103,854,66,0,886926,1420913,9
C22138,24,37394,609641,57,2,110,735,19,10,452455,60733,48
C22139,63,39417,195246,88,5,9,814,82,6,331199,756296,78
C22140,47,52849,201885,33,4,105,765,56,7,844049,344348,28
C22141,25,60207,409633,110,4,118,829,14,4,816788,200719,104
C22142,26,217741,583244,94,1,27,861,78,8,373747,991106,84
C22143,33,180362,375118,112,1,112,569,86,10,762710,13647,110
C22144,43,149947,93513,34,13,102,722,55,6,141471,960827,25
C22145,62,171187,1656113,75,10,75,845,15,11,43332,1085386,67
C22146,45,188824,625847,107,2,96,721,70,1,211965,897804,100
C22147,24,202474,327182,55,13,35,700,14,5,262718,351346,45
C22148,52,180313,326624,22,13,109,746,11,9,874207,1065066,16
C22149,64,74021,578936,79,2,14,814,58,1,717694,843904,68
C22150,35,152627,459675,72,1,105,763,37,4,821499,1482868,61
C22151,46,194269,459382,87,10,51,583,70,10,556878,896904,82
C22152,62,140159,341488,67,11,103,864,92,4,444891,1287996,67
C22153,31,89079,1240175,62,8,29,870,53,3,740242,370011,52
C22154,29,114979,1456100,74,3,54,784,13,8,644761,328260,62
C22155,31,61533,379140,114,8,10,643,66,9,311066,1417004,109
C22156,22,233969,1614351,41,5,42,888,37,0,682013,21905,36
C22157,47,147514,1138845,21,11,41,872,61,5,319670,164819,14
C22158,46,114832,915345,99,12,113,769,31,10,439095,347279,91
C22159,28,230453,1961984,34,3,99,879,59,5,31766,454802,24
C22160,41,104283,899222,12,6,92,558,91,5,492091,850201,1
C22161,41,108093,707358,59,2,58,705,19,0,315035,75135,53
C22162,28,223275,1133934,15,11,97,560,62,6,192371,1293277,9
C22163,21,155798,1092267,39,1,39,565,45,9,772105,481253,28
C22164,58,71963,98071,55,13,41,572,71,2,66620,38779,48
C22165,33,56034,861206,78,9,103,712,18,0,339697,1198206,68
C22166,29,39143,706457,13,3,6,752,31,11,194405,1137080,10
C22167,48,224929,676086,116,7,83,573,35,7,201457,713486,110
C22168,26,144057,1618878,69,9,48,712,75,11,403193,654384,58
C22169,43,246665,1086157,17,4,69,570,65,1,225633,504931,6
C22170,56,118415,248749,53,9,93,627,15,8,734617,1484182,50
C22171,37,94662,630460,28,4,14,704,23,2,609107,770832,17
C22172,29,175249,106488,48,2,102,806,34,0,583369,592110,44
C22173,32,230907,1336440,55,6,108,576,57,9,892774,282442,51
C22174,42,202123,994388,34,9,73,594,92,2,474537,199502,30
C22175,32,96721,1986084,51,3,65,714,49,2,503061,819116,47
C22176,26,209009,1274453,96,2,86,575,43,8,772376,188628,84
C22177,64,139938,672909,55,5,100,727,15,11,960633,303906,50
C22178,29,155557,1016927,42,13,93,560,11,9,116982,803857,31
C22179,57,215850,1408031,87,7,6,799,93,10,964979,359002,76
C22180,23,120203,264359,104,11,35,788,14,4,59792,1058185,96
C22181,54,98993,1302205,117,6,36,880,24,0,939899,526134,114
C22182,28,172014,93410,24,4,25,682,18,4,247069,1027936,13
C22183,30,137022,171938,101,9,86,885,16,5,982236,324065,91
C22184,61,92659,970815,108,13,113,819,34,8,815186,401902,99
C22185,62,42894,1042890,109,1,13,797,46,2,666920,87288,107
C22186,63,127156,1849844,31,14,91,710,37,3,231902,466219,22
C22187,29,209999,276879,58,14,42,857,54,10,198430,661049,47
C22188,34,212232,1910026,21,10,91,810,10,0,912866,887690,10
C22189,57,61190,1369520,76,1,20,591,77,7,121016,481824,75
C22190,47,33431,1001364,63,7,60,851,47,2,272524,497199,52
C22191,61,213466,578072,74,5,19,856,55,2,143803,1163272,65
C22192,52,126311,236836,40,4,28,712,20,5,517595,930918,36
C22193,24,213891,213462,65,14,56,694,33,7,246210,71148,62
C22194,22,188410,1838713,97,5,115,610,19,4,179102,746149,93
C22195,53,248188,510696,61,3,109,625,86,7,759948,1167699,58
C22196,41,187655,1003143,76,13,42,785,11,9,881567,114568,76
C22197,21,169985,1304318,55,1,84,876,43,11,528555,744063,43
C22198,64,39860,555172,19,9,47,563,82,2,165284,769211,17
C22199,31,57924,1851067,20,12,89,605,10,3,815730,259116,9
C22200,21,129646,449820,34,5,30,629,44,10,123607,665169,24
C22201,31,120231,518401,95,10,62,788,77,8,686474,1290531,90
C22202,27,98134,1321124,45,6,49,634,65,10,998623,503386,39
C22203,22,193601,1540377,27,8,39,786,36,5,13112,1110474,22
C22204,35,188525,1663271,97,10,49,600,11,0,487697,1167273,97
C22205,28,232583,1756074,73,14,30,612,12,0,487709,300283,68
C22206,46,141707,124016,98,6,116,831,63,11,862039,1333659,96
C22207,60,79389,1318505,76,10,104,626,27,6,611829,441097,65
C22208,62,133182,645939,89,3,71,753,92,0,796421,257729,81
C22209,55,131227,1396832,63,14,30,633,19,10,447757,855294,54
C22210,61,111090,1483108,34,8,116,819,57,5,365291,610170,25
C22211,61,79199,728892,49,2,11,718,29,4,439271,115528,48
C22212,41,56444,1499473,51,7,27,893,38,5,880889,1223433,43
C22213,58,204184,1693086,19,6,109,818,14,2,600467,257215,8
C22214,28,43798,1400187,43,11,59,879,38,11,302125,1057311,38
C22215,63,85147,1210897,51,2,23,794,85,11,142414,817058,48
C22216,52,167513,232854,77,14,17,640,22,2,281715,1218972,66
C22217,28,223763,193907,59,4,91,836,32,2,414075,1391038,52
C22218,64,203864,685437,24,13,69,870,54,3,515915,383960,24
C22219,30,87942,327425,38,3,10,840,79,1,290325,457044,26
C22220,43,241749,991802,57,1,76,669,10,9,155318,976687,48
C22221,24,57860,656431,82,3,106,721,15,10,973366,794454,70
C22222,58,138605,1913234,14,7,96,606,83,10,520266,1494105,9
C22223,50,145931,421458,96,13,96,891,52,9,267202,1318176,84
C22224,61,37468,772417,72,11,84,708,82,9,341401,536295,65
C22225,43,83014,1345990,83,14,100,864,91,2,291278,1294379,76
C22226,25,190983,88816,76,6,27,817,58,5,800395,1341635,70
C22227,41,115343,1136488,28,3,66,682,41,10,43839,1230960,23
C22228,26,211195,1562100,37,13,10,759,57,6,11961,1143238,25
C22229,37,217405,908275,40,2,75,799,67,0,702681,1048370,29
C22230,45,42986,605298,83,14,75,693,43,5,947405,474687,81
C22231,44,60719,1307234,49,6,65,824,82,9,567769,25691,42
C22232,42,84116,1502076,62,13,13,884,45,9,815712,816432,53
C22233,33,100794,652479,54,12,94,810,60,6,565014,333915,43
C22234,37,157382,181808,83,7,115,762,77,3,564114,76892,74
C22235,34,121462,1598433,19,2,87,794,60,10,943390,909029,16
C22236,54,88798,79594,36,14,95,788,15,6,568723,1455865,36
C22237,46,227854,683181,117,7,45,647,82,3,9383,1012717,114
C22238,39,107078,112238,117,3,81,699,94,2,504949,35633,117
C22239,46,45162,1360630,66,14,89,702,54,4,148524,1404086,59
C22240,23,141274,663186,56,14,110,551,48,9,161365,1015346,51
C22241,22,41761,1749221,102,6,32,853,28,7,617659,1151608,97
C22242,48,44679,1474307,97,5,8,626,91,8,421476,964275,85
C22243,22,99441,280409,78,12,76,691,30,8,796898,916305,68
C22244,42,168451,1245892,68,12,37,871,86,4,350702,1098506,61
C22245,27,72770,1701745,60,1,19,804,78,11,273718,1030685,58
C22246,24,84567,134201,65,12,61,729,91,10,307269,897340,53
C22247,58,169493,1236996,58,9,11,823,64,7,520849,1233148,54
C22248,59,119183,1137377,75,4,74,560,21,4,370242,107888,65
C22249,40,73938,1693019,113,5,54,589,78,6,775605,1096994,102
C22250,26,35974,900669,35,3,84,820,21,7,727319,329717,32
C22251,29,148617,158223,73,7,68,790,10,5,212169,873508,65
C22252,51,27500,1486600,44,10,70,732,58,9,527234,558547,37
C22253,46,85490,1931951,110,4,93,606,38,11,954259,72842,106
C22254,56,207087,1533137,51,4,55,695,58,4,761289,326692,40
C22255,46,205715,1862752,40,9,23,754,26,9,814860,283704,37
C22256,48,98649,1159939,19,3,56,567,44,6,948011,1412189,8
C22257,25,118116,1676955,86,13,105,578,72,9,998445,572487,76
C22258,30,137742,191638,27,5,73,636,13,10,118955,970569,22
C22259,38,121296,631658,44,3,63,591,30,4,601885,1391245,43
C22260,35,147189,260841,75,13,62,699,44,3,884997,585114,71
C22261,53,167877,1000936,22,2,24,736,64,4,818373,789906,18
C22262,25,133025,1723355,40,6,27,622,82,4,487140,1012261,32
C22263,57,147098,226016,60,8,83,597,62,2,49180,1463423,54
C22264,60,32731,72208,99,5,13,770,81,6,395214,696939,97
C22265,42,249824,482222,77,2,11,763,13,8,30878,641088,67
C22266,42,132197,1383415,16,12,105,716,58,11,864407,856299,13
C22267,42,120310,1436203,99,5,7,873,81,2,652254,316336,94
C22268,35,125788,389995,64,14,92,580,32,5,627413,171983,60
C22269,37,207979,1815112,55,13,89,770,51,4,981023,151477,54
C22270,48,130932,298391,18,10,98,563,75,6,323632,1015170,9
C22271,42,36460,614213,106,12,22,815,45,2,25653,361734,102
C22272,41,36294,1631363,105,6,62,656,87,5,148325,823029,104
C22273,62,35059,1667293,81,12,84,647,31,6,621881,1255923,73
C22274,37,135621,668629,80,1,113,653,42,10,140766,794699,71
C22275,25,187928,1142369,90,12,118,562,61,7,210353,1192241,88
C22276,38,32817,847988,38,14,85,873,32,2,795048,760271,26
C22277,37,118917,1461017,110,3,53,787,32,4,939093,1108954,100
C22278,24,159105,1885711,65,7,31,867,22,7,936764,210448,54
C22279,27,37971,515390,84,9,112,699,10,0,839452,642926,79
C22280,45,221997,1492146,34,14,78,723,92,8,436238,23320,24
C22281,57,213058,1787250,69,8,66,676,43,5,236407,646955,60
C22282,60,187067,720333,28,4,24,680,47,9,109304,379294,16
C22283,60,231043,1169248,98,6,51,777,33,3,455567,1279934,97
C22284,63,44731,1804586,57,10,25,891,74,11,589637,483645,57
C22285,29,156083,1293145,114,14,83,859,78,1,983332,293127,103
C22286,39,100244,1156482,58,11,15,718,16,2,845384,128254,46
C22287,29,174076,540320,104,9,14,626,71,2,37184,563629,92
C22288,43,247941,633219,70,13,18,774,37,0,958327,678204,69
C22289,51,47537,237116,114,7,61,574,10,1,439701,571028,109
C22290,52,49836,114831,56,14,113,889,22,5,119542,926956,54
C22291,51,164583,376944,73,10,116,802,60,9,203427,996646,62
C22292,37,168545,1113520,65,11,52,558,80,3,238842,1150172,58
C22293,59,35468,1466976,86,2,77,817,59,4,614320,745681,78
C22294,42,125231,541985,24,6,113,557,70,3,750439,255539,15
C22295,55,80965,1145035,23,8,114,603,65,10,83750,122866,14
C22296,50,224440,345088,13,1,34,865,31,4,781183,530180,3
C22297,60,113898,96443,53,11,19,617,62,3,595849,613538,48
C22298,57,111036,301621,65,1,85,649,30,11,36426,1254104,61
C22299,46,156087,1650638,22,1,58,665,25,2,568639,600279,11
C22300,26,232327,923734,89,4,100,727,67,11,824519,904706,83
C22301,54,225474,1930048,33,2,37,863,86,10,35835,1035954,29
